Filename,Emotional_Intensity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,Emotion
03-01-03-01-02-01-06.wav,01,-646.7023,44.627403,-31.921171,7.44985,-4.3590527,-18.03013,-13.933757,-16.59844,-6.404255,0.6523881,-14.55373,-2.6133535,-5.129987,19.039207635949914,17.601652394891175,17.90810950926588,17.22283550689249,17.798388809770696,19.83115585500573,46.1795257023935,0.5816454,0.47069362,0.41270393,0.43949357,0.42462516,0.41274425,0.39790615,0.40718412,0.45733154,0.4686866,0.450831,0.46227798,happy
03-01-03-01-02-02-06.wav,01,-614.3838,41.683403,-29.96724,7.4777093,0.202657,-19.117033,-10.926555,-15.603345,-6.837148,3.4588442,-11.01752,-3.9077258,-2.4843009,19.298212245941173,17.221151102750397,17.7708092184749,17.347919519440687,18.673693116292117,20.247672384238356,45.37144532716197,0.47913802,0.41511887,0.40869287,0.430177,0.40598235,0.34957606,0.33504307,0.39486566,0.43677342,0.5304769,0.53249073,0.53701,happy
03-01-03-02-01-01-06.wav,02,-427.75732,15.810411,-52.225025,-4.7078924,-3.9109015,-18.926863,-24.123535,-9.719073,-15.20092,11.464633,0.27211878,14.480455,18.660755,23.643706713346205,13.773022632413136,20.488200052916028,19.390725984823206,20.640695554610797,21.453154306207228,48.79485882732995,0.28075567,0.29812485,0.3591607,0.38595408,0.33978802,0.3648117,0.329766,0.27737892,0.3728249,0.46007562,0.52073985,0.37046638,happy
03-01-03-02-01-02-06.wav,02,-459.32068,13.444442,-49.441082,-5.799372,-7.7323895,-18.312616,-18.151405,-11.156026,-17.534197,2.9471269,-10.917784,4.1851597,15.275693,19.295254627985003,13.764296862816009,19.866404837455693,18.70689515835443,20.510425900340422,20.777207035708766,47.309559504212935,0.44660333,0.47213566,0.42099553,0.31395575,0.26749706,0.30087173,0.31713694,0.3853981,0.505578,0.5274646,0.54970574,0.45119715,happy
03-01-03-02-02-01-06.wav,02,-455.86865,9.776975,-50.191086,-5.8436046,-7.6837373,-23.714895,-17.726625,-14.577716,-12.85008,3.2743855,-10.85206,6.953041,15.088048,24.145550756460555,14.232203773095922,20.783458425283772,18.713661455533742,20.46499345200593,21.52367416832417,46.877972823768545,0.44680884,0.3605284,0.35922125,0.34321162,0.33180293,0.3099774,0.32223412,0.35633644,0.37661535,0.5099608,0.5257287,0.44590205,happy
03-01-03-02-02-02-06.wav,02,-441.9271,20.75512,-47.170673,-3.9952815,-4.296936,-25.527172,-18.921124,-12.233521,-10.756468,3.7313972,-11.2838745,4.7141366,13.839013,22.74774186717558,14.47320070041143,20.002074758759257,18.371896307869246,20.517464310253146,21.13000297943324,46.98820370214196,0.42609558,0.3896636,0.38401815,0.33422136,0.2729014,0.29170704,0.30364653,0.34400687,0.38865936,0.42854533,0.49529368,0.44507584,happy
03-01-04-01-01-01-06.wav,01,-748.2751,52.651924,-1.3787142,11.587991,3.9418025,-4.4294443,-11.34843,-8.3197565,-3.8007765,0.7020112,-2.9753425,-3.005181,-3.722975,17.404365334101147,16.460460159008655,17.262365592044123,16.374834728087894,17.32025742965228,15.754911951365521,45.854827350643156,0.4863994,0.43492433,0.407843,0.49093813,0.50174177,0.42654383,0.4047693,0.42286295,0.54275525,0.6889778,0.6236828,0.48176476,sad
03-01-04-01-01-02-06.wav,01,-727.0622,55.815666,-10.31625,15.540364,4.3620543,-10.232832,-12.886127,-10.294195,-2.2895527,0.4342894,-7.1445436,-4.9117246,-2.1864598,16.407448076354562,17.22120326484817,17.7934714819206,16.97578872977241,18.280998380842593,16.834055790008986,45.23514496662536,0.49690834,0.3370098,0.36070392,0.38094473,0.3020178,0.27014208,0.281425,0.36316112,0.5031003,0.5588955,0.5556876,0.5019274,sad
03-01-04-01-02-01-06.wav,01,-714.11346,49.508083,-4.295438,1.1246504,-1.2677296,-10.522165,-12.54099,-13.639496,-6.9160547,-2.084019,-7.0241113,-3.2841475,-5.4988885,17.300857941973167,16.154335955721216,17.661821654061374,16.347173915498193,17.586654417551564,16.989866449473976,45.22132387497122,0.53141433,0.4272787,0.3916536,0.45767716,0.4570787,0.40231577,0.34994975,0.39595336,0.5055697,0.5530688,0.54776824,0.5479474,sad
03-01-04-01-02-02-06.wav,01,-743.1232,53.72402,-2.647398,2.6727576,1.9372091,-8.898521,-13.272688,-11.373472,-5.675184,-0.24744348,-6.4513865,-3.0061586,-4.7569213,17.78784180922032,16.759358894328926,17.787701587306543,16.341557674127476,17.422306483446892,16.64406446790637,44.51054696530983,0.4290036,0.3813989,0.40912062,0.48382056,0.41828227,0.38883194,0.43904522,0.43328992,0.5988177,0.5942922,0.5726753,0.524493,sad
03-01-04-02-01-01-06.wav,02,-507.7749,14.442532,-37.946045,4.3505516,-2.1588025,-20.19325,-3.3520048,-12.817089,-8.309454,6.7694077,-11.516565,2.6811311,5.768933,16.815949010360914,13.759673867131626,21.382146564609368,20.393217334385373,21.198447159833663,22.405171731797697,46.399370189685776,0.3893777,0.40160006,0.4081529,0.43844512,0.4240807,0.3442228,0.35504818,0.41283447,0.5841796,0.62754035,0.47249523,0.4335193,sad
03-01-04-02-01-02-06.wav,02,-696.2595,35.222626,-15.295753,4.2527204,-4.782965,-15.927985,-9.556319,-14.188618,-5.7147365,5.333011,-6.501,-0.23208597,0.9242072,18.24660248990537,12.809526850103701,16.588794396093444,15.941271447575827,17.44982460728102,17.800490331471746,43.87226422063775,0.45820677,0.43646598,0.46035266,0.41463512,0.41406885,0.411683,0.45090252,0.49876037,0.5831105,0.5871176,0.5550908,0.5166954,sad
03-01-04-02-02-01-06.wav,02,-514.46185,27.29788,-20.663517,-2.780614,-8.103602,-16.992455,-7.124989,-13.565977,-7.0921717,0.29886463,-13.811729,-5.5656734,2.603139,16.551982907238266,14.917443320070582,18.311322965652153,17.4516315700302,17.384108685194413,18.62025718689655,46.257509784193346,0.4017084,0.35289875,0.38331613,0.45171016,0.3988085,0.40331867,0.41921178,0.44043988,0.51696193,0.56741357,0.6026903,0.523063,sad
03-01-04-02-02-02-06.wav,02,-559.1688,26.109644,-33.181774,2.9051642,-6.33019,-26.764631,-15.503421,-19.772926,-11.748394,8.572304,-16.754896,-2.251708,-0.8022766,15.52552736685948,18.355260484099123,19.28608314033909,18.20355180259085,19.072294311231655,22.374203691490944,45.78213994590221,0.3321524,0.28288826,0.39709473,0.43461522,0.44661275,0.40099064,0.38143557,0.44879737,0.41199827,0.45695627,0.4836755,0.4724658,sad
03-01-05-01-01-01-06.wav,01,-620.1191,40.45414,-18.601866,7.9257417,-3.8432543,-11.31084,-9.179121,-10.090404,-5.70887,-0.40437865,-7.405224,-3.9531586,-3.351888,17.25829893157826,16.367747331517535,17.37184093833253,16.605958607556182,17.72640440937538,17.788133677506146,45.32096652821787,0.50423896,0.3756576,0.35853744,0.458366,0.5034985,0.5017916,0.43515697,0.4112472,0.45650402,0.5178609,0.5416865,0.55468476,angry
03-01-05-01-01-02-06.wav,01,-613.15173,53.818966,-9.01834,14.973305,-1.4467223,-9.699908,-7.2909064,-9.399538,-5.9128356,2.2141197,-3.7553654,-1.4445121,-4.1356792,18.561486800819278,15.771476680451189,17.277608687412794,16.88633860365867,17.68929780641414,17.381676284023992,45.589819829689965,0.4435039,0.46415767,0.4679191,0.4604239,0.4993017,0.5681497,0.5293579,0.43435204,0.42742303,0.5025882,0.59067744,0.515219,angry
03-01-05-01-02-01-06.wav,01,-578.7339,40.61901,-20.754139,3.0516405,-8.271965,-19.116571,-9.644247,-15.119929,-8.276416,0.9033612,-7.93471,-3.8601081,-6.731193,17.329700010936477,16.827932315561114,18.57422135938947,18.27389408224596,18.262183047629275,19.640488277326583,45.79042720939821,0.46666223,0.37579572,0.37427625,0.40843332,0.41288736,0.41960537,0.44561735,0.4081918,0.42221603,0.44371024,0.45305106,0.50002617,angry
03-01-05-01-02-02-06.wav,01,-541.3498,32.225895,-14.752879,2.2268882,-6.732497,-14.901286,-8.139105,-9.951651,-9.554412,0.8980767,-6.519436,-3.8885071,-4.9986386,17.39002555359038,17.111539673884696,18.442346204062492,17.948068800790793,18.279855304427056,19.04376926919629,46.48123374622234,0.58892024,0.4636246,0.473657,0.46651107,0.41435286,0.41721624,0.45183012,0.38432673,0.39777857,0.45472726,0.4479124,0.544659,angry
03-01-05-02-01-01-06.wav,02,-351.48755,23.282288,-43.678757,-9.904857,-13.166671,-19.746658,-8.774983,-12.824528,-8.449241,4.6925006,-1.187111,10.387512,10.245673,17.17110890220516,13.32466755687365,19.08061746556524,17.972244656763284,19.788267691109787,20.58852678003623,45.93308418566102,0.37680835,0.35950443,0.48717058,0.5013455,0.4192879,0.44735274,0.45652598,0.37985256,0.40154314,0.41407087,0.39571112,0.38816893,angry
03-01-05-02-01-02-06.wav,02,-364.66458,21.625107,-41.659554,-7.072665,-12.074265,-18.580112,-9.20385,-10.314624,-8.039838,1.8346353,-1.525287,9.233312,9.7380495,16.961871056146357,12.91988853561076,19.681713158227108,18.255464461988044,19.383510375271534,19.924359113891082,45.97284159775114,0.45266795,0.4142189,0.45484185,0.43283388,0.3570738,0.38576597,0.3908476,0.3744007,0.36882496,0.41144058,0.41143313,0.45361534,angry
03-01-05-02-02-01-06.wav,02,-370.0635,20.48599,-34.419662,-11.536446,-12.79721,-21.496017,-6.08782,-12.96151,-10.379995,1.7029606,-9.984506,-1.2272644,1.643795,16.1321377063682,13.678417171894312,19.497190344382854,20.15582369858132,20.011911509532734,21.213960621816884,44.926817480976524,0.42879415,0.361066,0.38689327,0.37632516,0.3220497,0.36748073,0.42399433,0.34625491,0.34463444,0.43114018,0.5040372,0.49869752,angry
03-01-05-02-02-02-06.wav,02,-379.7553,19.31459,-36.0883,-6.2428174,-11.7538805,-18.160234,-3.8496969,-13.729938,-11.142834,0.019437168,-10.446549,-0.60339713,7.261339,18.527938447416236,14.395983365498747,19.42346876168225,20.372455121654262,20.653189813134762,22.072170606852694,45.46694457618539,0.5392636,0.39760917,0.27338773,0.28181526,0.2961038,0.3232687,0.34422508,0.36313203,0.41962776,0.40072414,0.43846667,0.5305729,angry
03-01-06-01-01-01-06.wav,01,-677.82074,46.53548,-11.327108,3.4127247,3.169052,-9.58525,-8.924841,-9.855503,-3.445017,0.9050079,-7.7689342,-4.175272,-5.242921,17.108543575201296,16.38304132453375,17.855692116117307,16.17922002050156,17.309497662286667,16.81528425755468,45.57053999616617,0.52460223,0.49274635,0.53631276,0.44299793,0.3838574,0.35721883,0.36176017,0.43173674,0.46196392,0.56407154,0.5928674,0.5757171,fearful
03-01-06-01-01-02-06.wav,01,-652.2811,49.771893,-22.734543,10.348047,3.9551585,-12.011139,-9.543407,-14.920105,-3.1872113,4.6055546,-9.837167,-6.96556,-0.28589666,18.09320312873968,15.787886845851386,16.730353569993564,15.204147473049757,17.56472951530152,18.36514039092746,45.1526376980374,0.4470597,0.38979238,0.3842285,0.39951542,0.3585388,0.3824431,0.36751312,0.4293245,0.5389396,0.61008734,0.6864485,0.55198574,fearful
03-01-06-01-02-01-06.wav,01,-645.6575,47.71083,-17.030172,0.0078032855,-1.6296829,-18.35951,-14.062272,-17.951763,-7.752053,0.24635151,-12.00851,-5.6096416,-7.399342,19.354449311846672,17.41397940179692,19.144580444067955,17.30923971217625,18.149498973370182,18.922470805447947,45.65001022886598,0.47260627,0.45986938,0.48018378,0.44988444,0.32014346,0.2550472,0.27339035,0.34422186,0.49173376,0.4921512,0.49956983,0.481172,fearful
03-01-06-01-02-02-06.wav,01,-653.56165,43.752323,-9.844875,4.8593664,4.134324,-12.524911,-12.188827,-11.209746,-4.37147,0.4992003,-8.905047,-5.6650763,-6.4481635,19.096331203330895,16.449550132142775,16.711848495396328,15.81763839373503,17.29339645652003,17.558067033472348,45.16926025438842,0.5678907,0.5807583,0.52299637,0.45129818,0.4318961,0.3880937,0.36906242,0.40094742,0.47388998,0.51919985,0.56860113,0.5606262,fearful
03-01-06-02-01-01-06.wav,02,-375.76205,10.333245,-55.78422,-11.231372,-15.705117,-18.737188,-25.929209,-9.953245,-6.8115687,17.336304,6.9774747,12.280224,15.012845,17.312466456965748,11.359823406925834,20.91862603024284,18.909109425871957,20.665925399936608,21.03609798593425,48.8529334021277,0.2549215,0.1665207,0.2003501,0.27393505,0.37193584,0.4684331,0.28399098,0.18981142,0.22487791,0.32420987,0.46691447,0.44476852,fearful
03-01-06-02-01-02-06.wav,02,-376.2241,5.668152,-49.888977,-12.137797,-16.2629,-22.261305,-18.829643,-3.7612352,-4.001689,20.488117,11.183811,6.0422535,1.8064847,19.730416235888224,11.536987746710347,22.17326174266721,20.550063749108922,21.440278503012674,21.58215369301686,47.59668697323846,0.2650095,0.1711601,0.14156273,0.16949277,0.22049001,0.37574214,0.47855043,0.44462013,0.38431695,0.3302531,0.40570697,0.42329317,fearful
03-01-06-02-02-01-06.wav,02,-394.1578,8.82012,-45.107502,-12.447441,-13.336456,-24.763163,-22.584335,-11.09939,-10.843486,13.573784,0.32866445,6.8428206,13.275075,17.68287542744598,12.82279125927385,20.29316461948599,18.20531876410277,20.986237235103573,21.45402843039213,48.696924266198764,0.17057166,0.23123747,0.24027088,0.30876616,0.4197378,0.38315308,0.26273364,0.23484404,0.317155,0.49807256,0.5692854,0.31347483,fearful
03-01-06-02-02-02-06.wav,02,-334.81918,10.201431,-48.192646,-20.43002,-12.76998,-20.476168,-17.76642,-0.37109205,-0.29349607,24.083012,6.1107807,-2.6768675,5.9622626,19.03734907423317,12.281105678763177,20.92610892161444,18.46877563846698,21.368384490111787,22.18087477732993,47.91574524493634,0.1549243,0.16187872,0.12723604,0.13474384,0.23200315,0.42422733,0.49525154,0.33401367,0.27720222,0.39515325,0.6051769,0.34238452,fearful
03-01-07-01-01-01-06.wav,01,-683.0766,57.1953,-6.289338,4.3516936,-4.7204523,-8.998034,-15.196865,-11.978427,-6.7321157,-2.780249,-5.8042173,-4.6868176,-9.094306,17.674355665299014,16.236248264323663,16.36721990092412,16.404171513098518,16.9544934505138,16.157747009941428,45.062396047769894,0.36565897,0.3902062,0.39879683,0.37890273,0.37956613,0.37885723,0.44631836,0.4165233,0.40839952,0.483658,0.5902668,0.50019157,disgust
03-01-07-01-01-02-06.wav,01,-714.337,45.342445,-3.3032207,11.051666,-2.1978211,-3.3736463,-10.406924,-8.678525,-2.6209798,2.3993409,-6.4439855,-1.8327469,-3.3744738,17.90453568264554,15.222560924266404,15.019158413657042,14.95530495489244,15.777958330213837,16.1217245252026,44.38884680842564,0.443605,0.39229256,0.37788865,0.42639837,0.44928604,0.44870523,0.39767087,0.42417854,0.5328472,0.5524296,0.6038995,0.5356544,disgust
03-01-07-01-02-01-06.wav,01,-760.7073,43.23903,7.3998485,-2.1509016,-2.9714215,-2.1468842,-16.688158,-7.573629,-4.619661,-1.7917427,-6.448236,-1.510368,-5.9092245,16.16250161417632,15.997567045483606,16.92821187601039,15.581549988004033,16.172211978077264,15.533938353052854,44.02021567199492,0.5091848,0.47646654,0.49679893,0.49053097,0.4767711,0.45472717,0.48356438,0.4857475,0.5008489,0.54498374,0.52313673,0.48249462,disgust
03-01-07-01-02-02-06.wav,01,-723.3554,42.344658,0.5067986,-1.9785968,-0.20297348,-7.216157,-17.553534,-10.01415,-2.8476114,-4.103618,-10.0384245,-0.99445945,-5.883447,19.191921993122406,16.51503839578219,16.922474784465447,16.428887606655717,17.30409348821358,16.840140046515067,41.573810775791586,0.3859179,0.32943687,0.34219393,0.43374193,0.39320585,0.3258623,0.33860743,0.348671,0.4815035,0.46520054,0.44857523,0.44294825,disgust
03-01-07-02-01-01-06.wav,02,-557.968,28.73958,-19.281618,2.69919,-11.6604185,-18.244488,-11.898899,-8.231114,-8.804025,-1.2721537,-7.936022,-6.796749,-8.188657,16.666856253864964,18.57401004274468,18.339659001901026,18.2009990304952,18.916732195853932,18.730221307988355,45.45226765304928,0.31169942,0.29997,0.28052115,0.3367044,0.40537345,0.37810498,0.4348137,0.5039564,0.5160706,0.467895,0.41676843,0.35813105,disgust
03-01-07-02-01-02-06.wav,02,-656.6925,41.39602,-22.571152,0.5874077,-11.324266,-15.276663,-12.021709,-9.284981,-6.619112,-1.6740935,-7.480577,-1.4004424,-9.11685,16.3858301924135,17.502332130433118,18.022121118250443,17.4181267175007,17.61017810681055,17.747118890962103,43.57570086531783,0.5145877,0.4057813,0.36889595,0.4698465,0.40865114,0.4111991,0.4062219,0.39147583,0.36047,0.38367438,0.41526166,0.46012676,disgust
03-01-07-02-02-01-06.wav,02,-606.1093,49.37549,-14.71998,1.4098036,-2.982719,-14.225356,-15.782128,-6.491744,-5.2139487,-2.1775258,-10.7182665,-0.4551232,-6.7726197,18.67504037012243,16.057811631877545,17.587345711148853,16.393937812251618,17.231669329865706,17.720536861144424,46.081149028968134,0.5379666,0.5086218,0.5079704,0.5685596,0.5245061,0.45646596,0.4210152,0.40235546,0.4306681,0.46004707,0.4741664,0.5144653,disgust
03-01-07-02-02-02-06.wav,02,-646.13,49.39429,2.153196,3.3594534,-1.6527965,-6.2004414,-7.691568,-0.9645858,-1.621579,3.0812697,0.24373546,4.6002965,0.16949138,19.472115895245786,16.91093954190486,18.350706729873895,17.715897172844258,17.584640979088636,16.91584635836469,45.5586657925516,0.64710045,0.6258142,0.58911747,0.5150565,0.45157793,0.40705425,0.36246896,0.34987196,0.4023146,0.4136939,0.47202775,0.5178251,disgust
03-01-08-01-01-01-06.wav,01,-732.39526,54.986607,-10.176514,3.244397,-1.197899,-8.032019,-9.451845,-9.335159,-3.9941406,-0.37779084,-6.69576,-2.9512951,-5.981295,17.350066787482117,14.708251492117496,15.358174956404277,15.203405313709757,16.102446155882845,15.79459211191184,42.31500425360229,0.5459801,0.517739,0.50197756,0.5874634,0.62403196,0.53313804,0.4690864,0.40767226,0.40540996,0.43054253,0.5100528,0.52964556,surprised
03-01-08-01-01-02-06.wav,01,-706.4529,48.765984,-13.521224,0.9787982,-3.0387876,-11.408022,-9.769102,-13.927712,-5.204069,-1.6517862,-9.948383,-2.8925729,-6.7896767,17.662297389896835,14.189764353889654,15.62751731446143,15.456119872321308,16.399050783769034,17.082793020413305,40.89580407339536,0.45080358,0.45946884,0.4090049,0.45630664,0.50991136,0.4594954,0.40558696,0.37875852,0.39153847,0.45713523,0.4671735,0.45212427,surprised
03-01-08-01-02-01-06.wav,01,-685.8698,45.7263,-9.697616,-2.562844,-3.4744186,-12.541761,-12.430642,-12.734321,-4.105191,-0.9599753,-9.583192,-3.0270202,-7.542216,19.399104935204257,14.280984187911617,16.077842986848886,14.928125681066627,16.57475777048377,17.577250081167666,44.731336680414415,0.474562,0.43113196,0.44961977,0.5491792,0.54770344,0.54463416,0.44169712,0.40224066,0.42741907,0.44946977,0.48259425,0.50556904,surprised
03-01-08-01-02-02-06.wav,01,-679.55316,56.328686,-4.692313,5.2509866,2.024384,-13.309533,-14.036066,-11.633525,-0.3940396,1.5602883,-7.808323,-3.0974853,-2.3545551,20.70513248051752,15.737798248320061,15.791900175290394,15.656054389646034,16.829592367671044,17.679124385421314,45.10701499278396,0.5029757,0.4004965,0.39046234,0.45237088,0.5070841,0.5135711,0.40597174,0.38104412,0.37114984,0.3994434,0.51525277,0.533375,surprised
03-01-08-02-01-01-06.wav,02,-685.1561,58.81702,-14.848517,9.240657,-0.7601471,-15.956419,-12.699201,-11.794307,0.71185976,-1.8172215,-9.429703,-4.685001,-6.3985543,18.677438909419287,14.77765755952325,15.874723606563563,15.635519428725294,17.12450384931858,17.2718960825552,43.874165182019745,0.55284667,0.43393165,0.40339407,0.4801881,0.54719996,0.557732,0.4327904,0.38103658,0.3799992,0.4254012,0.536534,0.54107827,surprised
03-01-08-02-01-02-06.wav,02,-575.6946,34.114697,-29.312386,-5.3724427,-10.295929,-16.176697,-10.862704,-14.728642,-7.9254827,0.18577048,-8.294897,-3.6197736,-3.544848,18.457426055622527,16.245454589113365,16.769442845482125,15.914400230058469,17.30503089814573,18.723669705909835,44.69667510385965,0.43797782,0.36936972,0.4144396,0.51346624,0.56053,0.55253905,0.5319076,0.53812706,0.54594177,0.5575576,0.5326579,0.50830233,surprised
03-01-08-02-02-01-06.wav,02,-591.6237,32.502544,-23.604517,-1.3301792,-4.1097374,-17.185587,-13.511533,-17.001335,-5.2235227,0.021318555,-11.6576185,-2.3003805,-3.9318638,17.180365820464306,17.157350584641684,18.55826466069545,16.623872000175066,17.72094884325014,18.985658103889516,45.633396636647895,0.45033556,0.41546032,0.40865368,0.43710682,0.42175484,0.4394542,0.49504206,0.4730875,0.48489523,0.48099566,0.4968673,0.46617538,surprised
03-01-08-02-02-02-06.wav,02,-578.7569,34.27308,-22.334124,-8.805018,-4.3636847,-17.305048,-11.619075,-18.277882,-6.750077,1.9375823,-11.027572,-7.6978354,-3.6392715,14.91249064119373,16.857655354570575,18.612319414498348,16.400487420430103,17.79659246469936,18.869904120427712,45.04177046788127,0.37942943,0.32118842,0.3573348,0.4030516,0.4196456,0.4322113,0.3942156,0.46051925,0.5608579,0.5646227,0.55265576,0.4731164,surprised
03-01-01-01-01-01-07.wav,01,-650.27673,71.56552,6.6284614,17.708052,10.26493,-2.4720685,-5.9334826,-7.738141,2.2934804,-4.2967253,-3.3096173,-1.1172874,2.4990199,20.22941559867286,14.657882169811069,16.583864148362796,15.593752367720157,17.211741069956304,16.500924020184318,44.702675248803324,0.44476798,0.44300947,0.41773364,0.49249512,0.63233083,0.524429,0.42432287,0.42211065,0.4625728,0.51496613,0.53919107,0.50199455,neutral
03-01-01-01-01-02-07.wav,01,-647.45294,74.718925,7.604442,18.762121,10.770361,-2.1660206,-5.998836,-8.206124,3.7424395,-3.1040277,-2.516556,1.2952241,4.528597,20.943449361332235,14.534340656965028,17.215547744206027,15.715768258803454,17.473903173392987,16.54015870486836,44.686179679743056,0.48539844,0.49010444,0.45179883,0.47158042,0.5460543,0.57704246,0.4723655,0.43886775,0.4350231,0.4741186,0.60542876,0.5729418,neutral
03-01-01-01-02-01-07.wav,01,-648.194,64.6553,7.708081,12.35713,10.693769,-2.3673685,-8.878729,-11.402903,-1.416418,-5.5561256,-5.274902,-2.9594555,0.70402133,20.70134723118474,14.327713871287628,17.16290617067802,15.539445225113573,17.837534529999928,16.69378943268205,44.99575604350795,0.5350904,0.5372095,0.46027058,0.47857565,0.49345446,0.50995046,0.50662136,0.48444086,0.4891337,0.5179346,0.5822876,0.55247664,neutral
03-01-01-01-02-02-07.wav,01,-647.5503,72.78343,12.891841,16.450842,8.96496,-0.87523675,-6.944928,-7.296275,4.6732974,-5.8999715,-1.5077088,1.1568071,2.0812647,21.40831943696012,14.146804127807513,16.957357990370436,16.116506079220937,17.394986785176968,16.626869638511533,44.820439490017414,0.5370688,0.54228646,0.46480232,0.44588637,0.53976154,0.56975466,0.48597768,0.46877512,0.5362378,0.5113859,0.5055584,0.49472022,neutral
03-01-02-01-01-01-07.wav,01,-692.48737,77.656525,7.499141,12.848807,14.525524,-2.3226483,-4.504285,-6.7670045,3.3824642,-2.1162531,-2.821018,2.5469754,2.9055285,18.473366351744833,13.446110916859801,15.997741338327899,14.869506689359829,17.41148370775142,15.677489517846501,41.67784835233403,0.51100075,0.5146226,0.4704759,0.4658933,0.5412967,0.49037609,0.45257503,0.5273439,0.5307537,0.47937006,0.46516153,0.48801407,calm
03-01-02-01-01-02-07.wav,01,-702.64557,81.39135,2.5189905,11.255156,12.166301,-2.3540668,-4.8724027,-7.655569,3.1762347,-2.2764616,-2.903984,0.92352855,3.4796264,19.109448710084777,12.635382472341288,15.511624758534262,14.924288231114904,16.72485121317052,15.980100728504343,44.83768803101531,0.5710827,0.4999328,0.4700742,0.52904195,0.6130499,0.5969354,0.5821373,0.6015986,0.5603568,0.53819144,0.51598924,0.5654485,calm
03-01-02-01-02-01-07.wav,01,-684.672,83.23517,14.276167,18.36835,17.42526,8.392051,-0.6316308,-4.602574,3.8891275,1.9737546,0.6816952,2.8391807,6.6644583,20.840215234602223,13.303674329132308,15.466423926724019,14.802008618440318,17.312813707658844,16.59851578899281,45.456534672705125,0.5659133,0.5595733,0.5078891,0.51321495,0.5512304,0.581372,0.5279421,0.5376644,0.47103786,0.49743217,0.62616354,0.60382754,calm
03-01-02-01-02-02-07.wav,01,-683.99646,79.22825,2.3684003,13.047003,12.349645,1.4710785,-4.062866,-10.716002,0.18872648,-1.5904207,-4.9322557,0.0069300584,3.649144,21.6023283963077,13.761444111335926,16.507666825161607,15.182014467420426,17.607276474843992,17.496114502321255,45.13765847660493,0.5742197,0.48961455,0.4730267,0.52137244,0.54126906,0.49854195,0.5260188,0.5689349,0.5470811,0.54724735,0.58370465,0.62703323,calm
03-01-02-02-01-01-07.wav,02,-627.77454,65.62896,2.1947324,22.399147,17.403778,-4.005923,-13.416572,-7.9359407,7.1460385,-4.2180753,1.5943266,0.62709814,2.622564,22.20174172529254,14.512642180581075,16.48130720387142,16.240828840872492,18.262660025217585,16.386959609245697,45.1253118018489,0.5590154,0.50896245,0.44337592,0.4205129,0.53417367,0.518343,0.49844152,0.484175,0.4526638,0.48028916,0.6122082,0.62475735,calm
03-01-02-02-01-02-07.wav,02,-651.6989,65.71329,1.6688061,20.023048,8.239936,-1.4996043,-7.5002813,-16.107794,-0.74690235,-3.2699895,-4.3951316,-1.153897,1.9217895,21.03668479567216,15.426863687061985,17.688734045356533,17.130237415083695,17.66624659698323,17.3338158297314,44.78890048089171,0.46666828,0.4671424,0.40284404,0.4396039,0.48992568,0.36760208,0.29786,0.40919942,0.5345878,0.5675501,0.55231637,0.4554558,calm
03-01-02-02-02-01-07.wav,02,-638.9017,69.73913,9.074792,18.022196,12.298825,-0.9523773,-8.341359,-10.686602,-1.7231402,-4.183672,-2.9586039,-2.393256,0.9252696,24.254128728195525,15.566254131353043,17.731008463386072,15.780006523139951,17.771928345388204,17.68643585268933,45.99528547155729,0.41555545,0.5030369,0.40428543,0.38950104,0.52005345,0.5848903,0.44148394,0.34127015,0.40416947,0.49561203,0.43271735,0.39861718,calm
03-01-02-02-02-02-07.wav,02,-665.0966,89.0828,6.313965,16.856203,12.340229,-3.6007311,-8.97112,-12.714769,4.2979045,-0.84953326,0.8511942,-0.62516046,6.2979646,22.145137297033408,14.407511307155064,17.567283512287332,16.42156892310831,18.35638869167905,17.108827108257355,45.70724518251661,0.37879026,0.45571163,0.34355673,0.3661465,0.43276003,0.5037232,0.5425978,0.5788841,0.55372155,0.5484028,0.5494801,0.39304304,calm
03-01-03-01-01-01-07.wav,01,-651.31946,73.875595,-4.27523,21.810318,12.825294,1.961018,-2.8536716,-7.2183022,2.1406214,4.1174436,-0.9834153,3.0579414,5.589634,19.9134853654921,13.1703914789268,15.573487447952473,16.027710472114155,17.126689128609378,17.44735442763877,45.80551294677376,0.52213734,0.4926099,0.39968374,0.4591012,0.55447227,0.5852428,0.56024194,0.6136918,0.5717646,0.549727,0.5780778,0.49420792,happy
03-01-03-01-01-02-07.wav,01,-636.4077,77.046036,-5.4932623,14.967543,8.586665,-6.111676,-7.806065,-8.928538,1.56423,-1.0575179,-5.099205,1.8876499,2.319913,20.088415238070805,14.059867650234283,16.98657259785241,15.516134320431672,17.473855801374693,17.05112902086604,45.50136625733762,0.5567834,0.6036315,0.5299604,0.4998973,0.55617625,0.53107417,0.39756486,0.3741105,0.44684315,0.5037355,0.44635832,0.4265516,happy
